date,city,tourist_footfall
2018-08-06,Udaipur,2149
2018-08-07,Udaipur,1958
2018-08-08,Udaipur,2655
2018-08-09,Udaipur,2355
2018-08-10,Udaipur,4559
2018-08-11,Udaipur,5362
2018-08-12,Udaipur,5356
2018-08-13,Udaipur,4580
2018-08-14,Udaipur,4412
2018-08-15,Udaipur,4902
2018-08-16,Udaipur,3686
2018-08-17,Udaipur,4672
2018-08-18,Udaipur,2689
2018-08-19,Udaipur,3024
2018-08-20,Udaipur,1812
2018-08-21,Udaipur,2282
2018-08-22,Udaipur,2066
2018-08-23,Udaipur,2037
2018-08-24,Udaipur,2512
2018-08-25,Udaipur,3230
2018-08-26,Udaipur,2273
2018-08-27,Udaipur,1767
2018-08-28,Udaipur,2147
2018-08-29,Udaipur,2362
2018-08-30,Udaipur,1871
2018-08-31,Udaipur,2232
2018-09-01,Udaipur,2868
2018-09-02,Udaipur,2670
2018-09-03,Udaipur,2008
2018-09-04,Udaipur,2234
2018-09-05,Udaipur,2410
2018-09-06,Udaipur,2534
2018-09-07,Udaipur,2062
2018-09-08,Udaipur,2988
2018-09-09,Udaipur,3051
2018-09-10,Udaipur,2507
2018-09-11,Udaipur,2674
2018-09-12,Udaipur,2209
2018-09-13,Udaipur,1733
2018-09-14,Udaipur,2777
2018-09-15,Udaipur,2551
2018-09-16,Udaipur,2633
2018-09-17,Udaipur,2558
2018-09-18,Udaipur,2485
2018-09-19,Udaipur,2309
2018-09-20,Udaipur,2402
2018-09-21,Udaipur,2151
2018-09-22,Udaipur,2586
2018-09-23,Udaipur,3197
2018-09-24,Udaipur,2101
2018-09-25,Udaipur,2356
2018-09-26,Udaipur,2085
2018-09-27,Udaipur,2063
2018-09-28,Udaipur,2251
2018-09-29,Udaipur,2666
2018-09-30,Udaipur,2702
2018-10-01,Udaipur,3816
2018-10-02,Udaipur,3637
2018-10-03,Udaipur,3998
2018-10-04,Udaipur,3970
2018-10-05,Udaipur,3595
2018-10-06,Udaipur,4163
2018-10-07,Udaipur,5008
2018-10-08,Udaipur,3531
2018-10-09,Udaipur,4063
2018-10-10,Udaipur,6697
2018-10-11,Udaipur,5873
2018-10-12,Udaipur,7860
2018-10-13,Udaipur,8293
2018-10-14,Udaipur,9193
2018-10-15,Udaipur,6648
2018-10-16,Udaipur,6726
2018-10-17,Udaipur,7753
2018-10-18,Udaipur,6185
2018-10-19,Udaipur,3283
2018-10-20,Udaipur,4742
2018-10-21,Udaipur,5338
2018-10-22,Udaipur,3559
2018-10-23,Udaipur,4335
2018-10-24,Udaipur,4493
2018-10-25,Udaipur,4255
2018-10-26,Udaipur,4134
2018-10-27,Udaipur,4286
2018-10-28,Udaipur,5390
2018-10-29,Udaipur,4134
2018-10-30,Udaipur,3952
2018-10-31,Udaipur,3900
2018-11-01,Udaipur,4254
2018-11-02,Udaipur,4551
2018-11-03,Udaipur,5560
2018-11-04,Udaipur,4855
2018-11-05,Udaipur,4088
2018-11-06,Udaipur,4348
2018-11-07,Udaipur,3417
2018-11-08,Udaipur,3667
2018-11-09,Udaipur,4733
2018-11-10,Udaipur,4432
2018-11-11,Udaipur,5099
2018-11-12,Udaipur,4099
2018-11-13,Udaipur,3569
2018-11-14,Udaipur,3160
2018-11-15,Udaipur,3849
2018-11-16,Udaipur,3294
2018-11-17,Udaipur,4838
2018-11-18,Udaipur,5396
2018-11-19,Udaipur,4232
2018-11-20,Udaipur,3825
2018-11-21,Udaipur,3314
2018-11-22,Udaipur,4428
2018-11-23,Udaipur,3317
2018-11-24,Udaipur,4222
2018-11-25,Udaipur,5525
2018-11-26,Udaipur,4269
2018-11-27,Udaipur,3463
2018-11-28,Udaipur,4467
2018-11-29,Udaipur,4178
2018-11-30,Udaipur,4127
2018-12-01,Udaipur,5112
2018-12-02,Udaipur,4784
2018-12-03,Udaipur,3486
2018-12-04,Udaipur,3987
2018-12-05,Udaipur,3819
2018-12-06,Udaipur,3463
2018-12-07,Udaipur,3488
2018-12-08,Udaipur,4681
2018-12-09,Udaipur,5248
2018-12-10,Udaipur,3313
2018-12-11,Udaipur,3703
2018-12-12,Udaipur,4013
2018-12-13,Udaipur,3793
2018-12-14,Udaipur,3939
2018-12-15,Udaipur,5475
2018-12-16,Udaipur,4597
2018-12-17,Udaipur,3920
2018-12-18,Udaipur,3880
2018-12-19,Udaipur,3708
2018-12-20,Udaipur,3216
2018-12-21,Udaipur,3620
2018-12-22,Udaipur,4026
2018-12-23,Udaipur,5382
2018-12-24,Udaipur,3351
2018-12-25,Udaipur,3273
2018-12-26,Udaipur,3667
2018-12-27,Udaipur,3617
2018-12-28,Udaipur,3488
2018-12-29,Udaipur,4237
2018-12-30,Udaipur,4027
2018-12-31,Udaipur,3989
2019-01-01,Udaipur,3407
2019-01-02,Udaipur,4297
2019-01-03,Udaipur,4299
2019-01-04,Udaipur,3520
2019-01-05,Udaipur,4380
2019-01-06,Udaipur,4994
2019-01-07,Udaipur,4343
2019-01-08,Udaipur,3655
2019-01-09,Udaipur,4224
2019-01-10,Udaipur,4309
2019-01-11,Udaipur,4074
2019-01-12,Udaipur,5222
2019-01-13,Udaipur,4925
2019-01-14,Udaipur,4007
2019-01-15,Udaipur,4454
2019-01-16,Udaipur,3521
2019-01-17,Udaipur,4341
2019-01-18,Udaipur,3395
2019-01-19,Udaipur,5264
2019-01-20,Udaipur,5007
2019-01-21,Udaipur,3758
2019-01-22,Udaipur,3713
2019-01-23,Udaipur,3385
2019-01-24,Udaipur,3835
2019-01-25,Udaipur,4374
2019-01-26,Udaipur,4407
2019-01-27,Udaipur,4683
2019-01-28,Udaipur,3265
2019-01-29,Udaipur,3550
2019-01-30,Udaipur,4498
2019-01-31,Udaipur,3833
2019-02-01,Udaipur,4041
2019-02-02,Udaipur,5384
2019-02-03,Udaipur,4122
2019-02-04,Udaipur,4515
2019-02-05,Udaipur,3866
2019-02-06,Udaipur,3502
2019-02-07,Udaipur,4458
2019-02-08,Udaipur,4063
2019-02-09,Udaipur,4647
2019-02-10,Udaipur,4910
2019-02-11,Udaipur,3645
2019-02-12,Udaipur,3976
2019-02-13,Udaipur,3769
2019-02-14,Udaipur,4334
2019-02-15,Udaipur,3874
2019-02-16,Udaipur,4646
2019-02-17,Udaipur,5325
2019-02-18,Udaipur,3732
2019-02-19,Udaipur,3742
2019-02-20,Udaipur,3369
2019-02-21,Udaipur,4330
2019-02-22,Udaipur,4063
2019-02-23,Udaipur,4570
2019-02-24,Udaipur,4678
2019-02-25,Udaipur,4305
2019-02-26,Udaipur,4371
2019-02-27,Udaipur,3667
2019-02-28,Udaipur,4097
2019-03-01,Udaipur,4398
2019-03-02,Udaipur,4296
2019-03-03,Udaipur,5083
2019-03-04,Udaipur,4002
2019-03-05,Udaipur,3818
2019-03-06,Udaipur,4271
2019-03-07,Udaipur,3492
2019-03-08,Udaipur,3850
2019-03-09,Udaipur,4694
2019-03-10,Udaipur,9168
2019-03-11,Udaipur,7572
2019-03-12,Udaipur,7998
2019-03-13,Udaipur,6422
2019-03-14,Udaipur,7243
2019-03-15,Udaipur,7465
2019-03-16,Udaipur,10044
2019-03-17,Udaipur,9544
2019-03-18,Udaipur,6978
2019-03-19,Udaipur,3516
2019-03-20,Udaipur,3575
2019-03-21,Udaipur,3654
2019-03-22,Udaipur,3372
2019-03-23,Udaipur,4327
2019-03-24,Udaipur,5373
2019-03-25,Udaipur,4663
2019-03-26,Udaipur,3729
2019-03-27,Udaipur,3876
2019-03-28,Udaipur,3603
2019-03-29,Udaipur,3466
2019-03-30,Udaipur,4113
2019-03-31,Udaipur,4694
2019-04-01,Udaipur,1354
2019-04-02,Udaipur,1304
2019-04-03,Udaipur,1127
2019-04-04,Udaipur,1430
2019-04-05,Udaipur,952
2019-04-06,Udaipur,1924
2019-04-07,Udaipur,1626
2019-04-08,Udaipur,990
2019-04-09,Udaipur,1464
2019-04-10,Udaipur,1140
2019-04-11,Udaipur,1418
2019-04-12,Udaipur,1134
2019-04-13,Udaipur,1335
2019-04-14,Udaipur,1655
2019-04-15,Udaipur,1184
2019-04-16,Udaipur,1097
2019-04-17,Udaipur,1443
2019-04-18,Udaipur,1328
2019-04-19,Udaipur,1355
2019-04-20,Udaipur,1644
2019-04-21,Udaipur,1697
2019-04-22,Udaipur,977
2019-04-23,Udaipur,1333
2019-04-24,Udaipur,1153
2019-04-25,Udaipur,1212
2019-04-26,Udaipur,1277
2019-04-27,Udaipur,1372
2019-04-28,Udaipur,1560
2019-04-29,Udaipur,1442
2019-04-30,Udaipur,1181
2019-05-01,Udaipur,1321
2019-05-02,Udaipur,1402
2019-05-03,Udaipur,1303
2019-05-04,Udaipur,1594
2019-05-05,Udaipur,1604
2019-05-06,Udaipur,1213
2019-05-07,Udaipur,1584
2019-05-08,Udaipur,960
2019-05-09,Udaipur,1183
2019-05-10,Udaipur,1434
2019-05-11,Udaipur,1679
2019-05-12,Udaipur,1431
2019-05-13,Udaipur,1686
2019-05-14,Udaipur,1022
2019-05-15,Udaipur,921
2019-05-16,Udaipur,1569
2019-05-17,Udaipur,1220
2019-05-18,Udaipur,1542
2019-05-19,Udaipur,1360
2019-05-20,Udaipur,1538
2019-05-21,Udaipur,1417
2019-05-22,Udaipur,1181
2019-05-23,Udaipur,1140
2019-05-24,Udaipur,1284
2019-05-25,Udaipur,1752
2019-05-26,Udaipur,1702
2019-05-27,Udaipur,1429
2019-05-28,Udaipur,1729
2019-05-29,Udaipur,1706
2019-05-30,Udaipur,1399
2019-05-31,Udaipur,1395
2019-06-01,Udaipur,1610
2019-06-02,Udaipur,1672
2019-06-03,Udaipur,1410
2019-06-04,Udaipur,1193
2019-06-05,Udaipur,1171
2019-06-06,Udaipur,1354
2019-06-07,Udaipur,1625
2019-06-08,Udaipur,1435
2019-06-09,Udaipur,1841
2019-06-10,Udaipur,1513
2019-06-11,Udaipur,1267
2019-06-12,Udaipur,1502
2019-06-13,Udaipur,1479
2019-06-14,Udaipur,1209
2019-06-15,Udaipur,1825
2019-06-16,Udaipur,1532
2019-06-17,Udaipur,1325
2019-06-18,Udaipur,1356
2019-06-19,Udaipur,1354
2019-06-20,Udaipur,1444
2019-06-21,Udaipur,1425
2019-06-22,Udaipur,1718
2019-06-23,Udaipur,1753
2019-06-24,Udaipur,1561
2019-06-25,Udaipur,1413
2019-06-26,Udaipur,1259
2019-06-27,Udaipur,1544
2019-06-28,Udaipur,1374
2019-06-29,Udaipur,1646
2019-06-30,Udaipur,1421
2019-07-01,Udaipur,2166
2019-07-02,Udaipur,2105
2019-07-03,Udaipur,2159
2019-07-04,Udaipur,2407
2019-07-05,Udaipur,2674
2019-07-06,Udaipur,3454
2019-07-07,Udaipur,3031
2019-07-08,Udaipur,2615
2019-07-09,Udaipur,2136
2019-07-10,Udaipur,2791
2019-07-11,Udaipur,2236
2019-07-12,Udaipur,1870
2019-07-13,Udaipur,2886
2019-07-14,Udaipur,2480
2019-07-15,Udaipur,2379
2019-07-16,Udaipur,2480
2019-07-17,Udaipur,2016
2019-07-18,Udaipur,2266
2019-07-19,Udaipur,2783
2019-07-20,Udaipur,2933
2019-07-21,Udaipur,3228
2019-07-22,Udaipur,2149
2019-07-23,Udaipur,2442
2019-07-24,Udaipur,1861
2019-07-25,Udaipur,2128
2019-07-26,Udaipur,2303
2019-07-27,Udaipur,3433
2019-07-28,Udaipur,2493
2019-07-29,Udaipur,2092
2019-07-30,Udaipur,1989
2019-07-31,Udaipur,2427
2019-08-01,Udaipur,2320
2019-08-02,Udaipur,2358
2019-08-03,Udaipur,3061
2019-08-04,Udaipur,2903
2019-08-05,Udaipur,2129
2019-08-06,Udaipur,2833
2019-08-07,Udaipur,2187
2019-08-08,Udaipur,2133
2019-08-09,Udaipur,2438
2019-08-10,Udaipur,4763
2019-08-11,Udaipur,5183
2019-08-12,Udaipur,4514
2019-08-13,Udaipur,3945
2019-08-14,Udaipur,4817
2019-08-15,Udaipur,4218
2019-08-16,Udaipur,4275
2019-08-17,Udaipur,5485
2019-08-18,Udaipur,2921
2019-08-19,Udaipur,2724
2019-08-20,Udaipur,2559
2019-08-21,Udaipur,2247
2019-08-22,Udaipur,2374
2019-08-23,Udaipur,2041
2019-08-24,Udaipur,3340
2019-08-25,Udaipur,3112
2019-08-26,Udaipur,2535
2019-08-27,Udaipur,2565
2019-08-28,Udaipur,2361
2019-08-29,Udaipur,2250
2019-08-30,Udaipur,2311
2019-08-31,Udaipur,3042
2019-09-01,Udaipur,3036
2019-09-02,Udaipur,2095
2019-09-03,Udaipur,2896
2019-09-04,Udaipur,2313
2019-09-05,Udaipur,2949
2019-09-06,Udaipur,2262
2019-09-07,Udaipur,2698
2019-09-08,Udaipur,2703
2019-09-09,Udaipur,2538
2019-09-10,Udaipur,2601
2019-09-11,Udaipur,2470
2019-09-12,Udaipur,2330
2019-09-13,Udaipur,2554
2019-09-14,Udaipur,3040
2019-09-15,Udaipur,3152
2019-09-16,Udaipur,2209
2019-09-17,Udaipur,1948
2019-09-18,Udaipur,2123
2019-09-19,Udaipur,2783
2019-09-20,Udaipur,2326
2019-09-21,Udaipur,2678
2019-09-22,Udaipur,3533
2019-09-23,Udaipur,2454
2019-09-24,Udaipur,2198
2019-09-25,Udaipur,2048
2019-09-26,Udaipur,2297
2019-09-27,Udaipur,2349
2019-09-28,Udaipur,3050
2019-09-29,Udaipur,2646
2019-09-30,Udaipur,2218
2019-10-01,Udaipur,4004
2019-10-02,Udaipur,4439
2019-10-03,Udaipur,3855
2019-10-04,Udaipur,4502
2019-10-05,Udaipur,5312
2019-10-06,Udaipur,4886
2019-10-07,Udaipur,3491
2019-10-08,Udaipur,4482
2019-10-09,Udaipur,3724
2019-10-10,Udaipur,7625
2019-10-11,Udaipur,6913
2019-10-12,Udaipur,7762
2019-10-13,Udaipur,7604
2019-10-14,Udaipur,6610
2019-10-15,Udaipur,6440
2019-10-16,Udaipur,6867
2019-10-17,Udaipur,7587
2019-10-18,Udaipur,7844
2019-10-19,Udaipur,5735
2019-10-20,Udaipur,5351
2019-10-21,Udaipur,3609
2019-10-22,Udaipur,3727
2019-10-23,Udaipur,4026
2019-10-24,Udaipur,4571
2019-10-25,Udaipur,3494
2019-10-26,Udaipur,5265
2019-10-27,Udaipur,4614
2019-10-28,Udaipur,3830
2019-10-29,Udaipur,4478
2019-10-30,Udaipur,3783
2019-10-31,Udaipur,4213
2019-11-01,Udaipur,4298
2019-11-02,Udaipur,5151
2019-11-03,Udaipur,5615
2019-11-04,Udaipur,4563
2019-11-05,Udaipur,3969
2019-11-06,Udaipur,4545
2019-11-07,Udaipur,4079
2019-11-08,Udaipur,4687
2019-11-09,Udaipur,5228
2019-11-10,Udaipur,5212
2019-11-11,Udaipur,3612
2019-11-12,Udaipur,3494
2019-11-13,Udaipur,4096
2019-11-14,Udaipur,4511
2019-11-15,Udaipur,4446
2019-11-16,Udaipur,4803
2019-11-17,Udaipur,4424
2019-11-18,Udaipur,4366
2019-11-19,Udaipur,4042
2019-11-20,Udaipur,4573
2019-11-21,Udaipur,4527
2019-11-22,Udaipur,3610
2019-11-23,Udaipur,5258
2019-11-24,Udaipur,4256
2019-11-25,Udaipur,3917
2019-11-26,Udaipur,4019
2019-11-27,Udaipur,3760
2019-11-28,Udaipur,3474
2019-11-29,Udaipur,4170
2019-11-30,Udaipur,4931
2019-12-01,Udaipur,4528
2019-12-02,Udaipur,4589
2019-12-03,Udaipur,3580
2019-12-04,Udaipur,3384
2019-12-05,Udaipur,3718
2019-12-06,Udaipur,3506
2019-12-07,Udaipur,5550
2019-12-08,Udaipur,4987
2019-12-09,Udaipur,4094
2019-12-10,Udaipur,3323
2019-12-11,Udaipur,3666
2019-12-12,Udaipur,4280
2019-12-13,Udaipur,3893
2019-12-14,Udaipur,5430
2019-12-15,Udaipur,5619
2019-12-16,Udaipur,4277
2019-12-17,Udaipur,3593
2019-12-18,Udaipur,4343
2019-12-19,Udaipur,3506
2019-12-20,Udaipur,3806
2019-12-21,Udaipur,4499
2019-12-22,Udaipur,5661
2019-12-23,Udaipur,3871
2019-12-24,Udaipur,4525
2019-12-25,Udaipur,3647
2019-12-26,Udaipur,4317
2019-12-27,Udaipur,3738
2019-12-28,Udaipur,5424
2019-12-29,Udaipur,4975
2019-12-30,Udaipur,4296
2019-12-31,Udaipur,4676
2020-01-01,Udaipur,4158
2020-01-02,Udaipur,4383
2020-01-03,Udaipur,4376
2020-01-04,Udaipur,5548
2020-01-05,Udaipur,5133
2020-01-06,Udaipur,3835
2020-01-07,Udaipur,3700
2020-01-08,Udaipur,4524
2020-01-09,Udaipur,3499
2020-01-10,Udaipur,3850
2020-01-11,Udaipur,4162
2020-01-12,Udaipur,5354
2020-01-13,Udaipur,3906
2020-01-14,Udaipur,4301
2020-01-15,Udaipur,3913
2020-01-16,Udaipur,4111
2020-01-17,Udaipur,4535
2020-01-18,Udaipur,5026
2020-01-19,Udaipur,4735
2020-01-20,Udaipur,3662
2020-01-21,Udaipur,4185
2020-01-22,Udaipur,3833
2020-01-23,Udaipur,3989
2020-01-24,Udaipur,4687
2020-01-25,Udaipur,5520
2020-01-26,Udaipur,4323
2020-01-27,Udaipur,4829
2020-01-28,Udaipur,4320
2020-01-29,Udaipur,3695
2020-01-30,Udaipur,3595
2020-01-31,Udaipur,4115
2020-02-01,Udaipur,5616
2020-02-02,Udaipur,5099
2020-02-03,Udaipur,4495
2020-02-04,Udaipur,3871
2020-02-05,Udaipur,4038
2020-02-06,Udaipur,3750
2020-02-07,Udaipur,4045
2020-02-08,Udaipur,5176
2020-02-09,Udaipur,5183
2020-02-10,Udaipur,3792
2020-02-11,Udaipur,4313
2020-02-12,Udaipur,3559
2020-02-13,Udaipur,4337
2020-02-14,Udaipur,4510
2020-02-15,Udaipur,5309
2020-02-16,Udaipur,4511
2020-02-17,Udaipur,4137
2020-02-18,Udaipur,3684
2020-02-19,Udaipur,4586
2020-02-20,Udaipur,3867
2020-02-21,Udaipur,4495
2020-02-22,Udaipur,5139
2020-02-23,Udaipur,4877
2020-02-24,Udaipur,4485
2020-02-25,Udaipur,4515
2020-02-26,Udaipur,4520
2020-02-27,Udaipur,4441
2020-02-28,Udaipur,4423
2020-02-29,Udaipur,5236
2020-03-01,Udaipur,5215
2020-03-02,Udaipur,3243
2020-03-03,Udaipur,4664
2020-03-04,Udaipur,4519
2020-03-05,Udaipur,4387
2020-03-06,Udaipur,4927
2020-03-07,Udaipur,5060
2020-03-08,Udaipur,5054
2020-03-09,Udaipur,3612
2020-03-10,Udaipur,7495
2020-03-11,Udaipur,7249
2020-03-12,Udaipur,7557
2020-03-13,Udaipur,6688
2020-03-14,Udaipur,7513
2020-03-15,Udaipur,7810
2020-03-16,Udaipur,7050
2020-03-17,Udaipur,7405
2020-03-18,Udaipur,8207
2020-03-19,Udaipur,4312
2020-03-20,Udaipur,4742
2020-03-21,Udaipur,5749
2020-03-22,Udaipur,4473
2020-03-23,Udaipur,4106
2020-03-24,Udaipur,4112
2020-03-25,Udaipur,4343
2020-03-26,Udaipur,4358
2020-03-27,Udaipur,3570
2020-03-28,Udaipur,4303
2020-03-29,Udaipur,4813
2020-03-30,Udaipur,4386
2020-03-31,Udaipur,4751
2020-04-01,Udaipur,1256
2020-04-02,Udaipur,1457
2020-04-03,Udaipur,1354
2020-04-04,Udaipur,1961
2020-04-05,Udaipur,1903
2020-04-06,Udaipur,1375
2020-04-07,Udaipur,1355
2020-04-08,Udaipur,1252
2020-04-09,Udaipur,1154
2020-04-10,Udaipur,1683
2020-04-11,Udaipur,1684
2020-04-12,Udaipur,1580
2020-04-13,Udaipur,1474
2020-04-14,Udaipur,1250
2020-04-15,Udaipur,1408
2020-04-16,Udaipur,1326
2020-04-17,Udaipur,1207
2020-04-18,Udaipur,1879
2020-04-19,Udaipur,1747
2020-04-20,Udaipur,1447
2020-04-21,Udaipur,1351
2020-04-22,Udaipur,1172
2020-04-23,Udaipur,1407
2020-04-24,Udaipur,1244
2020-04-25,Udaipur,1816
2020-04-26,Udaipur,1473
2020-04-27,Udaipur,1090
2020-04-28,Udaipur,1476
2020-04-29,Udaipur,1318
2020-04-30,Udaipur,1069
2020-05-01,Udaipur,1645
2020-05-02,Udaipur,1748
2020-05-03,Udaipur,1278
2020-05-04,Udaipur,1389
2020-05-05,Udaipur,1335
2020-05-06,Udaipur,1051
2020-05-07,Udaipur,992
2020-05-08,Udaipur,1422
2020-05-09,Udaipur,1495
2020-05-10,Udaipur,1688
2020-05-11,Udaipur,1696
2020-05-12,Udaipur,1389
2020-05-13,Udaipur,1223
2020-05-14,Udaipur,1406
2020-05-15,Udaipur,1488
2020-05-16,Udaipur,1709
2020-05-17,Udaipur,1951
2020-05-18,Udaipur,1610
2020-05-19,Udaipur,1282
2020-05-20,Udaipur,1047
2020-05-21,Udaipur,1060
2020-05-22,Udaipur,1338
2020-05-23,Udaipur,1446
2020-05-24,Udaipur,1240
2020-05-25,Udaipur,1520
2020-05-26,Udaipur,1503
2020-05-27,Udaipur,1316
2020-05-28,Udaipur,1332
2020-05-29,Udaipur,1598
2020-05-30,Udaipur,1594
2020-05-31,Udaipur,2048
2020-06-01,Udaipur,1465
2020-06-02,Udaipur,1506
2020-06-03,Udaipur,1270
2020-06-04,Udaipur,1176
2020-06-05,Udaipur,1470
2020-06-06,Udaipur,1807
2020-06-07,Udaipur,1448
2020-06-08,Udaipur,1611
2020-06-09,Udaipur,1566
2020-06-10,Udaipur,1175
2020-06-11,Udaipur,1513
2020-06-12,Udaipur,1232
2020-06-13,Udaipur,1853
2020-06-14,Udaipur,1707
2020-06-15,Udaipur,1569
2020-06-16,Udaipur,1542
2020-06-17,Udaipur,1341
2020-06-18,Udaipur,1559
2020-06-19,Udaipur,1476
2020-06-20,Udaipur,1972
2020-06-21,Udaipur,1985
2020-06-22,Udaipur,1187
2020-06-23,Udaipur,1322
2020-06-24,Udaipur,1175
2020-06-25,Udaipur,1580
2020-06-26,Udaipur,1446
2020-06-27,Udaipur,1657
2020-06-28,Udaipur,1525
2020-06-29,Udaipur,1563
2020-06-30,Udaipur,1255
2020-07-01,Udaipur,2528
2020-07-02,Udaipur,2628
2020-07-03,Udaipur,2522
2020-07-04,Udaipur,3064
2020-07-05,Udaipur,3290
2020-07-06,Udaipur,2240
2020-07-07,Udaipur,2620
2020-07-08,Udaipur,2080
2020-07-09,Udaipur,2596
2020-07-10,Udaipur,2742
2020-07-11,Udaipur,2970
2020-07-12,Udaipur,3017
2020-07-13,Udaipur,2687
2020-07-14,Udaipur,2767
2020-07-15,Udaipur,2634
2020-07-16,Udaipur,2414
2020-07-17,Udaipur,2415
2020-07-18,Udaipur,3185
2020-07-19,Udaipur,2541
2020-07-20,Udaipur,2088
2020-07-21,Udaipur,2698
2020-07-22,Udaipur,2631
2020-07-23,Udaipur,2579
2020-07-24,Udaipur,2903
2020-07-25,Udaipur,2958
2020-07-26,Udaipur,3104
2020-07-27,Udaipur,2776
2020-07-28,Udaipur,2080
2020-07-29,Udaipur,2449
2020-07-30,Udaipur,2374
2020-07-31,Udaipur,2461
2020-08-01,Udaipur,3285
2020-08-02,Udaipur,2854
2020-08-03,Udaipur,2747
2020-08-04,Udaipur,2151
2020-08-05,Udaipur,2897
2020-08-06,Udaipur,2955
2020-08-07,Udaipur,2423
2020-08-08,Udaipur,3608
2020-08-09,Udaipur,3483
2020-08-10,Udaipur,3913
2020-08-11,Udaipur,3777
2020-08-12,Udaipur,5099
2020-08-13,Udaipur,5240
2020-08-14,Udaipur,4827
2020-08-15,Udaipur,5181
2020-08-16,Udaipur,4408
2020-08-17,Udaipur,4260
2020-08-18,Udaipur,2812
2020-08-19,Udaipur,2819
2020-08-20,Udaipur,2750
2020-08-21,Udaipur,2123
2020-08-22,Udaipur,2773
2020-08-23,Udaipur,3206
2020-08-24,Udaipur,2654
2020-08-25,Udaipur,2241
2020-08-26,Udaipur,2512
2020-08-27,Udaipur,2469
2020-08-28,Udaipur,1966
2020-08-29,Udaipur,2747
2020-08-30,Udaipur,3064
2020-08-31,Udaipur,2946
2020-09-01,Udaipur,2422
2020-09-02,Udaipur,2505
2020-09-03,Udaipur,2397
2020-09-04,Udaipur,2771
2020-09-05,Udaipur,2580
2020-09-06,Udaipur,3414
2020-09-07,Udaipur,2515
2020-09-08,Udaipur,2454
2020-09-09,Udaipur,2468
2020-09-10,Udaipur,2466
2020-09-11,Udaipur,2436
2020-09-12,Udaipur,3349
2020-09-13,Udaipur,2888
2020-09-14,Udaipur,2767
2020-09-15,Udaipur,2373
2020-09-16,Udaipur,2804
2020-09-17,Udaipur,2668
2020-09-18,Udaipur,2473
2020-09-19,Udaipur,2470
2020-09-20,Udaipur,3128
2020-09-21,Udaipur,2608
2020-09-22,Udaipur,2301
2020-09-23,Udaipur,2676
2020-09-24,Udaipur,2967
2020-09-25,Udaipur,2059
2020-09-26,Udaipur,3173
2020-09-27,Udaipur,3748
2020-09-28,Udaipur,2229
2020-09-29,Udaipur,2200
2020-09-30,Udaipur,2473
2020-10-01,Udaipur,4561
2020-10-02,Udaipur,4112
2020-10-03,Udaipur,5026
2020-10-04,Udaipur,5419
2020-10-05,Udaipur,4044
2020-10-06,Udaipur,4110
2020-10-07,Udaipur,3727
2020-10-08,Udaipur,3499
2020-10-09,Udaipur,3650
2020-10-10,Udaipur,8634
2020-10-11,Udaipur,8903
2020-10-12,Udaipur,7032
2020-10-13,Udaipur,7684
2020-10-14,Udaipur,8603
2020-10-15,Udaipur,7282
2020-10-16,Udaipur,9053
2020-10-17,Udaipur,9983
2020-10-18,Udaipur,8998
2020-10-19,Udaipur,4338
2020-10-20,Udaipur,4704
2020-10-21,Udaipur,3881
2020-10-22,Udaipur,3898
2020-10-23,Udaipur,4058
2020-10-24,Udaipur,4906
2020-10-25,Udaipur,5837
2020-10-26,Udaipur,4083
2020-10-27,Udaipur,4113
2020-10-28,Udaipur,3975
2020-10-29,Udaipur,3529
2020-10-30,Udaipur,4675
2020-10-31,Udaipur,5514
2020-11-01,Udaipur,5523
2020-11-02,Udaipur,3786
2020-11-03,Udaipur,3355
2020-11-04,Udaipur,4157
2020-11-05,Udaipur,4186
2020-11-06,Udaipur,4728
2020-11-07,Udaipur,5325
2020-11-08,Udaipur,5325
2020-11-09,Udaipur,4815
2020-11-10,Udaipur,4442
2020-11-11,Udaipur,4539
2020-11-12,Udaipur,4477
2020-11-13,Udaipur,3821
2020-11-14,Udaipur,4372
2020-11-15,Udaipur,4814
2020-11-16,Udaipur,4832
2020-11-17,Udaipur,4518
2020-11-18,Udaipur,4527
2020-11-19,Udaipur,4882
2020-11-20,Udaipur,3904
2020-11-21,Udaipur,5665
2020-11-22,Udaipur,4455
2020-11-23,Udaipur,4406
2020-11-24,Udaipur,3633
2020-11-25,Udaipur,3764
2020-11-26,Udaipur,4823
2020-11-27,Udaipur,4799
2020-11-28,Udaipur,5803
2020-11-29,Udaipur,5609
2020-11-30,Udaipur,4071
2020-12-01,Udaipur,4634
2020-12-02,Udaipur,3753
2020-12-03,Udaipur,4672
2020-12-04,Udaipur,4545
2020-12-05,Udaipur,5852
2020-12-06,Udaipur,5506
2020-12-07,Udaipur,3874
2020-12-08,Udaipur,4396
2020-12-09,Udaipur,4982
2020-12-10,Udaipur,3998
2020-12-11,Udaipur,4969
2020-12-12,Udaipur,5852
2020-12-13,Udaipur,4460
2020-12-14,Udaipur,3678
2020-12-15,Udaipur,3804
2020-12-16,Udaipur,4301
2020-12-17,Udaipur,4072
2020-12-18,Udaipur,4269
2020-12-19,Udaipur,5692
2020-12-20,Udaipur,4936
2020-12-21,Udaipur,4368
2020-12-22,Udaipur,4005
2020-12-23,Udaipur,4184
2020-12-24,Udaipur,4029
2020-12-25,Udaipur,4990
2020-12-26,Udaipur,4650
